arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,quantity_numeric,arrival_quantity_qtl,quantity_quality,mandi_name,district,state,mandi_type
ARR0024667,2026-05-14,MANDI003,Rice,HD-2967,482.16,QTL,112.0,482.16,482.16,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0019804,2026-08-08,MANDI016,Mustard,Hybrid,41.694,TONNE,13.0,41.69,416.9,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0013541,2026-02-24,MANDI033,Sugarcane,PBW-343,48.861000000000004,TONNE,,48.86,488.6,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0020944,2026-05-21,MANDI020,Sugarcane,Local,457.45,QTL,93.0,457.45,457.45,VALID,Kadapa Mandi,Ferozepur,Punjab,Direct
ARR0015460,2026-07-07,MANDI012,Sugarcane,PBW-343,444.39,QTL,12.0,444.39,444.39,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0015844,2026-04-01,MANDI004,Rice,Pusa-1121,374.63,QTL,26.0,374.63,374.63,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0003830,2026-03-05,MANDI042,Cotton,Premium,145.86,QTL,6.0,145.86,145.86,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0007137,2026-07-24,MANDI005,Sugarcane,PBW-343,441.73,QTL,82.0,441.73,441.73,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0009761,2026-09-08,MANDI014,Wheat,Premium,16234.0,UNKNOWN,123.0,16234.0,,UNKNOWN_UNIT,Bathinda Grain Market,Patiala,Punjab,Private
ARR0004200,2026-07-28,MANDI010,Rice,Pusa-1121,393.08,QTL,36.0,393.08,393.08,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0013782,2026-01-21,MANDI041,Cotton,PBW-343,1652.0,UNKNOWN,120.0,1652.0,,UNKNOWN_UNIT,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0010844,2026-06-17,MANDI053,Mustard,Pusa-1121,46593.0,KG,150.0,46593.0,465.93,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0001723,2026-05-08,MANDI022,Mustard,Local,289.8 qtl,QTL,23.0,289.8,289.8,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0007095,2026-02-18,MANDI057,Cotton,,17.624000000000002,TONNE,97.0,17.62,176.20000000000002,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0003532,2026-03-15,MANDI043,Wheat,HD-2967,31.666000000000004,TONNE,19.0,31.67,316.70000000000005,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0012514,2026-03-18,MANDI049,Cotton,Pusa-1121,8.857,TONNE,60.0,8.86,88.6,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0013190,2026-02-13,MANDI039,Cotton,PBW-343,4.299,TONNE,29.0,4.3,43.0,VALID,Anand Grain Market,,Haryana,APMC
ARR0017818,2026-03-31,MANDI044,Wheat,PBW-343,278.99 qtl,QTL,130.0,278.99,278.99,VALID,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0013067,2026-01-11,MANDI018,Sugarcane,Hybrid,317.83,QTL,,317.83,317.83,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0021160,2026-09-04,MANDI008,Mustard,,32297.000000000004,KG,,32297.0,322.97,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0009017,2026-03-02,MANDI049,Cotton,Hybrid,316.6,QTL,31.0,316.6,316.6,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0010158,2026-05-15,MANDI038,Mustard,PBW-343,363.14,QTL,,363.14,363.14,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0018615,2026-01-19,MANDI036,Wheat,PBW-343,350.14,QTL,30.0,350.14,350.14,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0014098,2026-01-11,MANDI017,Wheat,Pusa-1121,27974.0,KG,129.0,27974.0,279.74,VALID,Parbhani Market,,Punjab,Private
ARR0001733,2026-04-27,MANDI053,Mustard,HD-2967,23591.0,KG,40.0,23591.0,235.91,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0010228,2026-06-19,MANDI031,Mustard,PBW-343,121.25,QTL,7.0,121.25,121.25,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0005666,2026-03-18,MANDI017,Mustard,,283.76,QTL,,283.76,283.76,VALID,Parbhani Market,,Punjab,Private
ARR0021743,2026-02-07,MANDI052,Wheat,Local,31.437,TONNE,142.0,31.44,314.40000000000003,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0002849,2026-06-18,MANDI008,Rice,Pusa-1121,47953.0,UNKNOWN,111.0,47953.0,,UNKNOWN_UNIT,Bijapur Market,Amritsar,Punjab,APMC
ARR0004603,2026-08-08,MANDI001,Sugarcane,PBW-343,31.399,TONNE,28.0,31.4,314.0,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0003895,2026-04-12,MANDI034,Mustard,PBW-343,21796.0,KG,132.0,21796.0,217.96,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0017540,2026-02-04,MANDI050,Mustard,Local,9.375,TONNE,144.0,9.38,93.8,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0018125,2026-05-23,MANDI021,Maize,Pusa-1121,36984.0,UNKNOWN,13.0,36984.0,,UNKNOWN_UNIT,Guna Mandi,Ferozepur,Punjab,APMC
ARR0008571,2026-05-10,MANDI054,Cotton,PBW-343,"14,218.0 KG",KG,,14218.0,142.18,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0010213,2026-08-29,MANDI008,Mustard,Hybrid,"26,554.000000000004 KG",KG,,26554.0,265.54,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0005847,2026-03-21,MANDI003,Cotton,Premium,42.052,TONNE,80.0,42.05,420.5,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0020899,2026-07-28,MANDI050,Cotton,Local,49.862,TONNE,116.0,49.86,498.6,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0001209,2026-01-26,MANDI014,Wheat,Local,"13,876.0 KG",KG,,13876.0,138.76,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0019531,2026-04-25,MANDI056,Maize,PBW-343,486.44,QTL,,486.44,486.44,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0008214,2026-09-02,MANDI024,Maize,Hybrid,115.89 qtl,QTL,102.0,115.89,115.89,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0019692,2026-03-19,MANDI040,Rice,HD-2967,"8,452.0 KG",KG,,8452.0,84.52,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR_MISSING_00111,2026-04-17,MANDI028,Mustard,,14158.000000000002,KG,,14158.0,141.58,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0009607,2026-04-09,MANDI041,Rice,Local,12.747,TONNE,129.0,12.75,127.5,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0002944,2026-01-09,MANDI025,Mustard,Local,460.12,QTL,99.0,460.12,460.12,VALID,Dindigul APMC,Karnal,Haryana,APMC
ARR0020201,2026-03-18,MANDI046,Cotton,Premium,337.92,QTL,53.0,337.92,337.92,VALID,Baranagar Market,,Uttar Pradesh,Private
ARR0019285,2026-01-12,MANDI040,Wheat,Premium,356.11 qtl,QTL,144.0,356.11,356.11,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0008194,2026-02-25,MANDI022,Cotton,Pusa-1121,5.304,TONNE,48.0,5.3,53.0,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0015106,2026-07-03,MANDI004,Rice,Pusa-1121,31422.000000000004,KG,28.0,31422.0,314.22,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0021256,2026-05-24,MANDI024,Cotton,,35.32,QTL,15.0,35.32,35.32,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0015867,2026-04-15,MANDI056,Cotton,PBW-343,14.98,QTL,52.0,14.98,14.98,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0015975,2026-04-01,MANDI002,Cotton,PBW-343,32.349000000000004,TONNE,48.0,32.35,323.5,VALID,Solapur Mandi,Ludhiana,,APMC
ARR0017793,2026-07-24,MANDI020,Maize,Premium,29.023000000000003,TONNE,107.0,29.02,290.2,VALID,Kadapa Mandi,Ferozepur,Punjab,Direct
ARR0007579,2026-02-20,MANDI009,Sugarcane,HD-2967,309.58,QTL,37.0,309.58,309.58,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0008234,2026-06-02,MANDI055,Wheat,Premium,"26,177.0 KG",KG,23.0,26177.0,261.77,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0013422,2026-07-04,MANDI051,Wheat,Premium,46.52,QTL,71.0,46.52,46.52,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR_MISSING_00112,2026-06-14,MANDI013,Maize,HD-2967,"21,398.0 KG",KG,140.0,21398.0,213.98,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0018633,2026-01-28,MANDI010,Wheat,PBW-343,"39,677.0 KG",KG,36.0,39677.0,396.77,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0009823,2026-01-04,MANDI055,Wheat,,10.06 qtl,QTL,,10.06,10.06,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0005793,2026-06-26,MANDI056,Rice,Pusa-1121,"4,635.0 KG",KG,,4635.0,46.35,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0002302,2026-08-21,MANDI012,Sugarcane,PBW-343,29987.0,KG,119.0,29987.0,299.87,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0024514,2026-07-06,MANDI053,Rice,,40987.0,KG,56.0,40987.0,409.87,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0002999,2026-08-07,MANDI047,Cotton,,47658.0,KG,,47658.0,476.58,VALID,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0013229,2026-01-27,MANDI030,Rice,,45157.0,KG,50.0,45157.0,451.57,VALID,Patiala APMC,Sirsa,,Unknown
ARR0024618,2026-01-04,MANDI052,Sugarcane,Local,23.93,QTL,,23.93,23.93,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0020411,2026-04-09,MANDI053,Sugarcane,PBW-343,18.735,TONNE,147.0,18.74,187.4,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0000380,2026-02-01,MANDI015,Rice,,37.46 qtl,QTL,8.0,37.46,37.46,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0023072,2026-05-27,MANDI038,Mustard,,31.273000000000003,TONNE,105.0,31.27,312.7,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0003951,2026-02-09,MANDI021,Maize,Local,30250.0,KG,13.0,30250.0,302.5,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0014054,2026-01-24,MANDI009,Mustard,Local,214.47,QTL,53.0,214.47,214.47,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0023703,2026-07-02,MANDI033,Wheat,Premium,20.913999999999998,TONNE,146.0,20.91,209.1,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0012111,2026-04-20,MANDI038,Mustard,Premium,29.961000000000002,TONNE,88.0,29.96,299.6,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0011795,2026-07-21,MANDI010,Sugarcane,,434.54,QTL,,434.54,434.54,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0020067,2026-01-01,MANDI009,Cotton,Pusa-1121,14397.0,KG,60.0,14397.0,143.97,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0006052,2026-04-23,MANDI026,Rice,HD-2967,129.3,QTL,54.0,129.3,129.3,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0004510,2026-05-13,MANDI027,Wheat,Hybrid,288.11,QTL,148.0,288.11,288.11,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0000928,2026-06-14,MANDI026,Rice,Pusa-1121,20.714,TONNE,,20.71,207.1,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0016244,2026-08-02,MANDI024,Mustard,,25.137,TONNE,60.0,25.14,251.4,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0006428,2026-01-02,MANDI026,Wheat,,183.07,QTL,,183.07,183.07,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0010326,2026-05-30,MANDI049,Basmati,Local,41515.0,KG,134.0,41515.0,415.15,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0000400,2026-03-26,MANDI050,Wheat,,364.55 qtl,QTL,81.0,364.55,364.55,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0002665,2026-04-05,MANDI017,Maize,PBW-343,303.89,QTL,41.0,303.89,303.89,VALID,Parbhani Market,,Punjab,Private
ARR0002910,2026-03-14,MANDI042,Rice,Hybrid,"20,758.0 KG",KG,47.0,20758.0,207.58,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0005715,2026-04-18,MANDI026,Maize,Pusa-1121,14.212,TONNE,61.0,14.21,142.10000000000002,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0023405,2026-03-13,MANDI009,Wheat,,18220.0,KG,102.0,18220.0,182.2,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0005187,2026-02-02,MANDI012,Mustard,HD-2967,470.84,QTL,49.0,470.84,470.84,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0002504,2026-05-30,MANDI022,Cotton,Hybrid,490.17,QTL,,490.17,490.17,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0008359,2026-05-20,MANDI028,Wheat,Pusa-1121,34.829,TONNE,44.0,34.83,348.29999999999995,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0013401,2026-08-12,MANDI051,Sugarcane,,386.67,QTL,16.0,386.67,386.67,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0016342,2026-09-08,MANDI002,Rice,Pusa-1121,40.564,TONNE,61.0,40.56,405.6,VALID,Solapur Mandi,Ludhiana,,APMC
ARR0022778,2026-08-29,MANDI021,Maize,Premium,"9,272.0 KG",KG,84.0,9272.0,92.72,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0015144,2026-07-24,MANDI054,Sugarcane,,134.35 qtl,QTL,22.0,134.35,134.35,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0009526,2026-01-17,MANDI022,Sugarcane,PBW-343,17.408,TONNE,35.0,17.41,174.1,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0008059,2026-06-01,MANDI027,Sugarcane,,10.13,QTL,50.0,10.13,10.13,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0009645,2026-02-02,MANDI020,Wheat,PBW-343,28.954,TONNE,5.0,28.95,289.5,VALID,Kadapa Mandi,Ferozepur,Punjab,Direct
ARR0019526,2026-01-06,MANDI007,Mustard,Hybrid,48675.0,KG,48.0,48675.0,486.75,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0024042,2026-03-12,MANDI039,Mustard,Hybrid,11.114,TONNE,147.0,11.11,111.1,VALID,Anand Grain Market,,Haryana,APMC
ARR0016250,2026-05-19,MANDI056,Rice,PBW-343,230.45 qtl,QTL,,230.45,230.45,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0010813,2026-04-15,MANDI046,Wheat,Hybrid,"14,897.999999999998 KG",KG,42.0,14898.0,148.98,VALID,Baranagar Market,,Uttar Pradesh,Private
ARR0015166,2026-07-27,MANDI055,Basmati,PBW-343,51.1,QTL,,51.1,51.1,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0007535,2026-06-03,MANDI007,Mustard,PBW-343,"4,343.0 KG",KG,,4343.0,43.43,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0008198,2026-03-31,MANDI036,Maize,Premium,10846.0,KG,,10846.0,108.46,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0012407,2026-04-15,MANDI040,Rice,,25.64,QTL,112.0,25.64,25.64,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0010550,2026-04-06,MANDI032,Cotton,Hybrid,313.83,QTL,66.0,313.83,313.83,VALID,Chapra Grain Market,,Haryana,Private
ARR0019278,2026-02-09,MANDI008,Sugarcane,Hybrid,23.988999999999997,TONNE,64.0,23.99,239.9,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0003698,2026-06-13,MANDI021,Maize,PBW-343,37.41,QTL,65.0,37.41,37.41,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0009894,2026-05-02,MANDI030,Wheat,Hybrid,361.45 qtl,QTL,28.0,361.45,361.45,VALID,Patiala APMC,Sirsa,,Unknown
ARR0001012,2026-06-02,MANDI018,Cotton,PBW-343,25247.0,KG,123.0,25247.0,252.47,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0005372,2026-07-20,MANDI049,Mustard,HD-2967,9.653,TONNE,149.0,9.65,96.5,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0021338,2026-03-25,MANDI022,Wheat,PBW-343,35.284,TONNE,67.0,35.28,352.8,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0008120,2026-01-31,MANDI053,Maize,HD-2967,276.43,QTL,54.0,276.43,276.43,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0009627,2026-04-19,MANDI031,Mustard,,29.299,TONNE,,29.3,293.0,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0017746,2026-07-25,MANDI048,Sugarcane,Local,12.815000000000001,TONNE,114.0,12.82,128.2,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0015566,2026-08-28,MANDI053,Wheat,Local,335.03,QTL,14.0,335.03,335.03,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0002617,2026-01-11,MANDI048,Cotton,Hybrid,174.29,QTL,120.0,174.29,174.29,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0000468,2026-04-22,MANDI056,Wheat,Local,72.14,QTL,49.0,72.14,72.14,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0016229,2026-04-20,MANDI029,Rice,PBW-343,21313.0,KG,97.0,21313.0,213.13,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0019856,2026-08-04,MANDI013,Maize,Hybrid,9.272,TONNE,74.0,9.27,92.7,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0014818,2026-02-16,MANDI052,Sugarcane,Pusa-1121,42927.0,UNKNOWN,7.0,42927.0,,UNKNOWN_UNIT,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0020097,2026-01-11,MANDI017,Sugarcane,Pusa-1121,306.72,QTL,62.0,306.72,306.72,VALID,Parbhani Market,,Punjab,Private
ARR0011618,2026-02-17,MANDI029,Wheat,Hybrid,136.76,QTL,52.0,136.76,136.76,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0021654,2026-02-08,MANDI002,Sugarcane,Premium,"9,993.0 KG",KG,117.0,9993.0,99.93,VALID,Solapur Mandi,Ludhiana,,APMC
ARR0023503,2026-07-02,MANDI027,Maize,Hybrid,"11,038.0 KG",KG,109.0,11038.0,110.38,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0014727,2026-04-28,MANDI029,Wheat,Premium,35688.0,KG,42.0,35688.0,356.88,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0009265,2026-08-13,MANDI052,Mustard,Premium,453.4,QTL,141.0,453.4,453.4,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0003161,2026-08-28,MANDI046,Rice,,39.51,QTL,,39.51,39.51,VALID,Baranagar Market,,Uttar Pradesh,Private
ARR0020379,2026-01-22,MANDI007,Wheat,Hybrid,250.96,QTL,111.0,250.96,250.96,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0015677,2026-01-12,MANDI055,Rice,HD-2967,18.75 qtl,QTL,85.0,18.75,18.75,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0013647,2026-04-20,MANDI040,Mustard,HD-2967,10459.0,KG,116.0,10459.0,104.59,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0000432,2026-06-26,MANDI011,Sugarcane,,186.49,QTL,79.0,186.49,186.49,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0013443,2026-05-09,MANDI010,Mustard,,22.823,TONNE,93.0,22.82,228.2,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0019356,2026-06-03,MANDI030,Cotton,PBW-343,"11,446.0 KG",KG,99.0,11446.0,114.46,VALID,Patiala APMC,Sirsa,,Unknown
ARR0022901,2026-06-10,MANDI031,Maize,HD-2967,21782.0,KG,98.0,21782.0,217.82,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0014062,2026-07-24,MANDI049,Cotton,Hybrid,456.19,QTL,38.0,456.19,456.19,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0000408,2026-08-30,MANDI047,Maize,PBW-343,1.673,TONNE,144.0,1.67,16.7,VALID,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0020978,2026-07-04,MANDI034,Maize,Local,"38,307.0 KG",KG,63.0,38307.0,383.07,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0019741,2026-03-17,MANDI033,Cotton,Pusa-1121,14.100999999999999,TONNE,88.0,14.1,141.0,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0012390,2026-01-15,MANDI032,Sugarcane,,390.56,QTL,,390.56,390.56,VALID,Chapra Grain Market,,Haryana,Private
ARR0016368,2026-03-29,MANDI024,Wheat,PBW-343,64.05,QTL,82.0,64.05,64.05,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0016604,2026-07-13,MANDI030,Rice,Pusa-1121,73.58,QTL,135.0,73.58,73.58,VALID,Patiala APMC,Sirsa,,Unknown
ARR0020500,2026-01-23,MANDI044,Sugarcane,Pusa-1121,22950.0,KG,,22950.0,229.5,VALID,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0015706,2026-06-21,MANDI056,Mustard,Local,6388.0,KG,67.0,6388.0,63.88,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0010595,2026-05-21,MANDI028,Mustard,Pusa-1121,459.04 qtl,QTL,40.0,459.04,459.04,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0022410,2026-09-07,MANDI010,Cotton,Premium,32082.0,UNKNOWN,13.0,32082.0,,UNKNOWN_UNIT,Dhule APMC,Jalandhar,Punjab,Direct
ARR0014284,2026-08-15,MANDI036,Maize,PBW-343,29.7,TONNE,124.0,29.7,297.0,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0023734,2026-04-26,MANDI003,Wheat,Hybrid,56.14,QTL,141.0,56.14,56.14,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0015343,2026-05-16,MANDI045,Maize,PBW-343,48612.0,KG,137.0,48612.0,486.12,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0000178,2026-02-09,MANDI013,Wheat,Local,10182.0,UNKNOWN,88.0,10182.0,,UNKNOWN_UNIT,Aurangabad Market,Patiala,Punjab,Private
ARR0000004,2026-05-08,MANDI041,Wheat,Local,483.78,QTL,71.0,483.78,483.78,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0008875,2026-04-02,MANDI012,Sugarcane,Premium,88.08,QTL,108.0,88.08,88.08,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0022856,2026-06-21,MANDI028,Rice,Local,9635.0,KG,,9635.0,96.35,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0019508,2026-04-16,MANDI045,Wheat,Premium,352.77,QTL,,352.77,352.77,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0016996,2026-06-18,MANDI007,Maize,Pusa-1121,2417.0,KG,85.0,2417.0,24.17,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0008816,2026-01-08,MANDI053,Sugarcane,Local,"1,145.0 KG",KG,,1145.0,11.45,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0000296,2026-09-07,MANDI016,Cotton,Premium,410.38,QTL,,410.38,410.38,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0018239,2026-08-17,MANDI029,Mustard,Local,42.885000000000005,TONNE,62.0,42.89,428.9,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0010601,2026-04-17,MANDI025,Maize,Local,156.31 qtl,QTL,116.0,156.31,156.31,VALID,Dindigul APMC,Karnal,Haryana,APMC
ARR0023867,2026-06-02,MANDI032,Mustard,Pusa-1121,8.046,TONNE,57.0,8.05,80.5,VALID,Chapra Grain Market,,Haryana,Private
ARR0024745,2026-07-24,MANDI030,Maize,Pusa-1121,29.761000000000003,TONNE,122.0,29.76,297.6,VALID,Patiala APMC,Sirsa,,Unknown
ARR0008159,2026-05-30,MANDI007,Cotton,Premium,19.830000000000002,TONNE,,19.83,198.3,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0016444,2026-07-02,MANDI007,Mustard,,"26,557.0 KG",KG,148.0,26557.0,265.57,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0017580,2026-08-25,MANDI051,Wheat,Local,3.053,TONNE,,3.05,30.5,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0009565,2026-02-15,MANDI023,Maize,Pusa-1121,443.08 qtl,QTL,27.0,443.08,443.08,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0021035,2026-02-16,MANDI033,Mustard,,441.68 qtl,QTL,84.0,441.68,441.68,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0021773,2026-06-24,MANDI001,Mustard,Premium,112.23,QTL,55.0,112.23,112.23,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0005245,2026-04-02,MANDI005,Mustard,PBW-343,96.53,QTL,5.0,96.53,96.53,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0011062,2026-08-09,MANDI051,Rice,Pusa-1121,250.37,QTL,124.0,250.37,250.37,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0008944,2026-04-13,MANDI053,Maize,Local,39.418,TONNE,5.0,39.42,394.2000000000001,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0022879,2026-02-13,MANDI041,Mustard,Pusa-1121,22.438,TONNE,21.0,22.44,224.4,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0004915,2026-01-19,MANDI023,Cotton,Local,442.53,QTL,80.0,442.53,442.53,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0024933,2026-06-24,MANDI005,Maize,Hybrid,63.49,QTL,8.0,63.49,63.49,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0009255,2026-08-31,MANDI014,Sugarcane,HD-2967,468.91,QTL,39.0,468.91,468.91,VALID,Bathinda Grain Market,Patiala,Punjab,Private
