sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,temperature_raw,temperature_numeric,temp_unit_clean,temperature_c,rainfall_raw,rain_unit_clean,rainfall_mm,timestamp_raw,timestamp_ist,date
SEN034,2026-07-15 03:08:33 UTC,22.1,C,,mm,35.0,22.1,22.1,c,22.1,-35.4,mm,,2026-07-15 03:08:33 UTC,2026-07-15 08:38:33+05:30,2026-07-15
SEN015,2026-05-22T18:18:58,98.4,f,1.63,in,79.0,98.4,98.4,f,36.89,1.63,in,41.4,2026-05-22T18:18:58,2026-05-22 18:18:58+05:30,2026-05-22
SEN035,,101.5,f,16.4,MM,65.0,101.5,101.5,f,38.61,16.4,mm,16.4,,,
SEN011,2026-04-06 14:52:10 IST,72.5,f,2.9,MM,,72.5,72.5,f,22.5,2.9,mm,2.9,2026-04-06 14:52:10 IST,2026-04-06 14:52:10+05:30,2026-04-06
SEN027,2026-04-20 04:29:07 UTC,35,c,44.9,millimeters,33.0,35,35.0,c,35.0,44.9,mm,44.9,2026-04-20 04:29:07 UTC,2026-04-20 09:59:07+05:30,2026-04-20
SEN043,2026-08-19 11:36:40 IST,32.1,Celsius,45.1,millimeters,66.0,32.1,32.1,c,32.1,45.1,mm,45.1,2026-08-19 11:36:40 IST,2026-08-19 11:36:40+05:30,2026-08-19
SEN004,2026-06-14 06:27:31 UTC,74.8,Fahrenheit,43.4,mm,51.0,74.8,74.8,f,23.78,43.4,mm,43.4,2026-06-14 06:27:31 UTC,2026-06-14 11:57:31+05:30,2026-06-14
SEN008,2026-08-25 11:27:35 UTC,27.1,c,29.9,MM,35.0,27.1,27.1,c,27.1,29.9,mm,29.9,2026-08-25 11:27:35 UTC,2026-08-25 16:57:35+05:30,2026-08-25
SEN048,2026-03-19 12:37:47 UTC,36.1,c,20.4,MM,31.0,36.1,36.1,c,36.1,20.4,mm,20.4,2026-03-19 12:37:47 UTC,2026-03-19 18:07:47+05:30,2026-03-19
SEN013,2026-01-05 11:50:30 UTC,32.4°C,,,mm,78.0,32.4°C,32.4,c,32.4,-10.2,mm,,2026-01-05 11:50:30 UTC,2026-01-05 17:20:30+05:30,2026-01-05
UNKNOWN,2026-08-15 04:09:06 UTC,37.4°C,,5.6,MM,65.0,37.4°C,37.4,c,37.4,5.6,mm,5.6,2026-08-15 04:09:06 UTC,2026-08-15 09:39:06+05:30,2026-08-15
SEN041,2026-04-02 19:28:40 UTC,33.3,Celsius,1.63,in,81.0,33.3,33.3,c,33.3,1.63,in,41.4,2026-04-02 19:28:40 UTC,2026-04-03 00:58:40+05:30,2026-04-03
SEN002,2026-03-17 12:55:03 UTC,26.7,C,1.69,inches,,26.7,26.7,c,26.7,1.69,in,42.93,2026-03-17 12:55:03 UTC,2026-03-17 18:25:03+05:30,2026-03-17
SEN015,2026-01-02 01:21:46 UTC,29.3,°C,20.1,mm,,29.3,29.3,c,29.3,20.1,mm,20.1,2026-01-02 01:21:46 UTC,2026-01-02 06:51:46+05:30,2026-01-02
SEN004,07-04-2026 10:59 PM,93.6,Fahrenheit,31.3,MM,41.0,93.6,93.6,f,34.22,31.3,mm,31.3,07-04-2026 10:59 PM,2026-07-04 22:59:00+05:30,2026-07-04
SEN011,2026-01-06 11:25:38 IST,75.6,°F,,,34.0,75.6,75.6,f,24.22,,,,2026-01-06 11:25:38 IST,2026-01-06 11:25:38+05:30,2026-01-06
SEN040,2026-06-02 14:57:45 IST,75.7,F,16.6,millimeters,86.0,75.7,75.7,f,24.28,16.6,mm,16.6,2026-06-02 14:57:45 IST,2026-06-02 14:57:45+05:30,2026-06-02
SEN031,2026-05-22 16:33:02 IST,72.7,°F,1.93,inches,,72.7,72.7,f,22.61,1.93,in,49.02,2026-05-22 16:33:02 IST,2026-05-22 16:33:02+05:30,2026-05-22
SEN020,2026-03-15 17:59:04 UTC,23.7,Celsius,2.7,mm,,23.7,23.7,c,23.7,2.7,mm,2.7,2026-03-15 17:59:04 UTC,2026-03-15 23:29:04+05:30,2026-03-15
UNKNOWN,2026-02-07 07:38:12 UTC,103.3,°F,2.5,mm,39.0,103.3,103.3,f,39.61,2.5,mm,2.5,2026-02-07 07:38:12 UTC,2026-02-07 13:08:12+05:30,2026-02-07
SEN038,2026-06-16 05:22:27 IST,90.3,°F,1.02,inches,35.0,90.3,90.3,f,32.39,1.02,in,25.91,2026-06-16 05:22:27 IST,2026-06-16 05:22:27+05:30,2026-06-16
SEN001,2026-08-14 14:44:36 IST,61.2,°F,1.09,in,30.0,61.2,61.2,f,16.22,1.09,in,27.69,2026-08-14 14:44:36 IST,2026-08-14 14:44:36+05:30,2026-08-14
SEN006,2026-01-09 07:40:29 IST,34,c,12.1,mm,93.0,34,34.0,c,34.0,12.1,mm,12.1,2026-01-09 07:40:29 IST,2026-01-09 07:40:29+05:30,2026-01-09
SEN024,2026-06-07 05:33:36 IST,29.4,°C,,mm,82.0,29.4,29.4,c,29.4,-13.4,mm,,2026-06-07 05:33:36 IST,2026-06-07 05:33:36+05:30,2026-06-07
SEN045,2026-03-16 20:13:28,62.8,°F,14.5,MM,50.0,62.8,62.8,f,17.11,14.5,mm,14.5,2026-03-16 20:13:28,2026-03-16 20:13:28+05:30,2026-03-16
SEN049,2026-05-09 22:39:17 IST,25.2,c,18.8,mm,39.0,25.2,25.2,c,25.2,18.8,mm,18.8,2026-05-09 22:39:17 IST,2026-05-09 22:39:17+05:30,2026-05-09
SEN042,2026-08-02 15:49:57 UTC,27.7°C,,18.8,millimeters,45.0,27.7°C,27.7,c,27.7,18.8,mm,18.8,2026-08-02 15:49:57 UTC,2026-08-02 21:19:57+05:30,2026-08-02
SEN041,2026-07-15 05:11:53 IST,15.1,C,0.4,millimeters,43.0,15.1,15.1,c,15.1,0.4,mm,0.4,2026-07-15 05:11:53 IST,2026-07-15 05:11:53+05:30,2026-07-15
SEN039,2026-05-16 18:06:11 UTC,91.4,F,2.0,millimeters,32.0,91.4,91.4,f,33.0,2.0,mm,2.0,2026-05-16 18:06:11 UTC,2026-05-16 23:36:11+05:30,2026-05-16
SEN041,,30.3°C,,36.4,MM,35.0,30.3°C,30.3,c,30.3,36.4,mm,36.4,,,
SEN031,2026-07-22 06:13:22 IST,86,°F,0.89,in,33.0,86,86.0,f,30.0,0.89,in,22.61,2026-07-22 06:13:22 IST,2026-07-22 06:13:22+05:30,2026-07-22
SEN033,2026-01-24 10:22:15 UTC,91.9,F,1.59,inches,94.0,91.9,91.9,f,33.28,1.59,in,40.39,2026-01-24 10:22:15 UTC,2026-01-24 15:52:15+05:30,2026-01-24
SEN014,2026-06-25 20:23:42 IST,80.2,°F,0.62,in,85.0,80.2,80.2,f,26.78,0.62,in,15.75,2026-06-25 20:23:42 IST,2026-06-25 20:23:42+05:30,2026-06-25
SEN039,,27.9,C,,mm,,27.9,27.9,c,27.9,-23.5,mm,,,,
SEN044,2026-06-26 19:53:21 IST,80.1,°F,3.2,MM,57.0,80.1,80.1,f,26.72,3.2,mm,3.2,2026-06-26 19:53:21 IST,2026-06-26 19:53:21+05:30,2026-06-26
SEN048,2026-03-11 23:30:46 IST,63,f,33.0,MM,57.0,63,63.0,f,17.22,33.0,mm,33.0,2026-03-11 23:30:46 IST,2026-03-11 23:30:46+05:30,2026-03-11
SEN038,2026-04-27 22:37:49 UTC,35.9,Celsius,29.5,mm,69.0,35.9,35.9,c,35.9,29.5,mm,29.5,2026-04-27 22:37:49 UTC,2026-04-28 04:07:49+05:30,2026-04-28
SEN045,2026-08-17 21:08:03 IST,62.2,F,8.8,mm,55.0,62.2,62.2,f,16.78,8.8,mm,8.8,2026-08-17 21:08:03 IST,2026-08-17 21:08:03+05:30,2026-08-17
SEN027,2026-02-21 10:40:32 IST,100.6,°F,0.8,mm,80.0,100.6,100.6,f,38.11,0.8,mm,0.8,2026-02-21 10:40:32 IST,2026-02-21 10:40:32+05:30,2026-02-21
SEN043,30-Jun-2026 01:35:25,17.2°C,,0.26,in,55.0,17.2°C,17.2,c,17.2,0.26,in,6.6,30-Jun-2026 01:35:25,2026-06-30 01:35:25+05:30,2026-06-30
SEN034,2026-08-10 02:43:45 UTC,97.9,F,1.08,inch,88.0,97.9,97.9,f,36.61,1.08,in,27.43,2026-08-10 02:43:45 UTC,2026-08-10 08:13:45+05:30,2026-08-10
SEN045,04-15-2026 02:23 AM,90.3,F,28.5,millimeters,48.0,90.3,90.3,f,32.39,28.5,mm,28.5,04-15-2026 02:23 AM,2026-04-15 02:23:00+05:30,2026-04-15
SEN034,2026-07-21 10:09:57 IST,34.3°C,,2.4,millimeters,54.0,34.3°C,34.3,c,34.3,2.4,mm,2.4,2026-07-21 10:09:57 IST,2026-07-21 10:09:57+05:30,2026-07-21
SEN012,2026-04-30 08:31:08 IST,30.9,c,19.6,millimeters,75.0,30.9,30.9,c,30.9,19.6,mm,19.6,2026-04-30 08:31:08 IST,2026-04-30 08:31:08+05:30,2026-04-30
SEN011,2026-08-15 03:30:06 UTC,23.5,c,,mm,88.0,23.5,23.5,c,23.5,-32.0,mm,,2026-08-15 03:30:06 UTC,2026-08-15 09:00:06+05:30,2026-08-15
SEN021,2026-04-16 19:52:05 UTC,35.6°C,,38.2,mm,32.0,35.6°C,35.6,c,35.6,38.2,mm,38.2,2026-04-16 19:52:05 UTC,2026-04-17 01:22:05+05:30,2026-04-17
SEN033,2026-07-14 16:53:04 UTC,30.3,Celsius,32.6,mm,65.0,30.3,30.3,c,30.3,32.6,mm,32.6,2026-07-14 16:53:04 UTC,2026-07-14 22:23:04+05:30,2026-07-14
SEN042,,90.7,F,0.56,inches,39.0,90.7,90.7,f,32.61,0.56,in,14.22,,,
SEN045,2026-02-27 07:18:45 IST,23.2,Celsius,1.39,in,48.0,23.2,23.2,c,23.2,1.39,in,35.31,2026-02-27 07:18:45 IST,2026-02-27 07:18:45+05:30,2026-02-27
SEN003,2026-08-28 05:19:56,15.6,°C,,mm,40.0,15.6,15.6,c,15.6,-27.3,mm,,2026-08-28 05:19:56,2026-08-28 05:19:56+05:30,2026-08-28
SEN018,2026-04-26 00:06:37 IST,98.2,F,49.5,millimeters,79.0,98.2,98.2,f,36.78,49.5,mm,49.5,2026-04-26 00:06:37 IST,2026-04-26 00:06:37+05:30,2026-04-26
SEN015,2026-01-15 03:07:23 UTC,92.5,F,,mm,38.0,92.5,92.5,f,33.61,-31.3,mm,,2026-01-15 03:07:23 UTC,2026-01-15 08:37:23+05:30,2026-01-15
SEN025,2026-05-07 06:53:33 IST,16.5,c,13.1,MM,74.0,16.5,16.5,c,16.5,13.1,mm,13.1,2026-05-07 06:53:33 IST,2026-05-07 06:53:33+05:30,2026-05-07
UNKNOWN,2026-06-15 02:46:36 UTC,33.7,c,,mm,68.0,33.7,33.7,c,33.7,-4.1,mm,,2026-06-15 02:46:36 UTC,2026-06-15 08:16:36+05:30,2026-06-15
SEN042,2026-01-30 21:17:46 IST,89.1,Fahrenheit,9.4,MM,75.0,89.1,89.1,f,31.72,9.4,mm,9.4,2026-01-30 21:17:46 IST,2026-01-30 21:17:46+05:30,2026-01-30
SEN005,2026-01-28 02:12:16 IST,36,c,0.75,in,61.0,36,36.0,c,36.0,0.75,in,19.05,2026-01-28 02:12:16 IST,2026-01-28 02:12:16+05:30,2026-01-28
SEN037,2026-05-04 17:57:16 IST,20.0°C,,17.0,MM,75.0,20.0°C,20.0,c,20.0,17.0,mm,17.0,2026-05-04 17:57:16 IST,2026-05-04 17:57:16+05:30,2026-05-04
SEN043,2026-02-11 19:43:38 UTC,25,Celsius,1.91,in,47.0,25,25.0,c,25.0,1.91,in,48.51,2026-02-11 19:43:38 UTC,2026-02-12 01:13:38+05:30,2026-02-12
SEN039,2026-07-20 12:32:11 IST,18.8,°C,4.1,mm,32.0,18.8,18.8,c,18.8,4.1,mm,4.1,2026-07-20 12:32:11 IST,2026-07-20 12:32:11+05:30,2026-07-20
SEN047,2026-04-07 08:07:29 UTC,33.5,Celsius,27.9,mm,75.0,33.5,33.5,c,33.5,27.9,mm,27.9,2026-04-07 08:07:29 UTC,2026-04-07 13:37:29+05:30,2026-04-07
SEN002,02-16-2026 08:08 PM,102.6,Fahrenheit,1.2,in,38.0,102.6,102.6,f,39.22,1.2,in,30.48,02-16-2026 08:08 PM,2026-02-16 20:08:00+05:30,2026-02-16
SEN039,2026-08-01 06:53:20 UTC,97,f,0.15,inches,81.0,97,97.0,f,36.11,0.15,in,3.81,2026-08-01 06:53:20 UTC,2026-08-01 12:23:20+05:30,2026-08-01
SEN019,2026-04-22 15:32:28 IST,15.3,°C,,mm,79.0,15.3,15.3,c,15.3,-2.9,mm,,2026-04-22 15:32:28 IST,2026-04-22 15:32:28+05:30,2026-04-22
SEN008,2026-08-14 18:06:13 UTC,34.5,°C,1.08,inches,43.0,34.5,34.5,c,34.5,1.08,in,27.43,2026-08-14 18:06:13 UTC,2026-08-14 23:36:13+05:30,2026-08-14
SEN003,2026-04-09 21:35:53 IST,34.1,Celsius,15.5,mm,50.0,34.1,34.1,c,34.1,15.5,mm,15.5,2026-04-09 21:35:53 IST,2026-04-09 21:35:53+05:30,2026-04-09
SEN039,2026-05-02 17:09:59 IST,72.1,Fahrenheit,,,45.0,72.1,72.1,f,22.28,,,,2026-05-02 17:09:59 IST,2026-05-02 17:09:59+05:30,2026-05-02
SEN031,2026-09-05 09:04:20 UTC,65.1,Fahrenheit,1.53,in,60.0,65.1,65.1,f,18.39,1.53,in,38.86,2026-09-05 09:04:20 UTC,2026-09-05 14:34:20+05:30,2026-09-05
SEN043,2026-07-27 16:24:47 IST,21.9,c,21.2,MM,78.0,21.9,21.9,c,21.9,21.2,mm,21.2,2026-07-27 16:24:47 IST,2026-07-27 16:24:47+05:30,2026-07-27
SEN031,2026-07-04 18:20:37 UTC,79.5,°F,23.4,MM,,79.5,79.5,f,26.39,23.4,mm,23.4,2026-07-04 18:20:37 UTC,2026-07-04 23:50:37+05:30,2026-07-04
SEN047,2026-05-15 14:36:04 UTC,29.3,c,8.2,MM,76.0,29.3,29.3,c,29.3,8.2,mm,8.2,2026-05-15 14:36:04 UTC,2026-05-15 20:06:04+05:30,2026-05-15
SEN006,,36.9,c,,mm,56.0,36.9,36.9,c,36.9,-13.2,mm,,,,
SEN029,,76.5,Fahrenheit,8.2,MM,30.0,76.5,76.5,f,24.72,8.2,mm,8.2,,,
SEN014,2026-04-07 18:54:26 IST,72.3,f,,,43.0,72.3,72.3,f,22.39,,,,2026-04-07 18:54:26 IST,2026-04-07 18:54:26+05:30,2026-04-07
SEN046,2026-06-11 14:10:38,75.6,°F,18.2,mm,41.0,75.6,75.6,f,24.22,18.2,mm,18.2,2026-06-11 14:10:38,2026-06-11 14:10:38+05:30,2026-06-11
SEN022,2026-02-08 02:56:10 IST,18.1,°C,3.7,millimeters,45.0,18.1,18.1,c,18.1,3.7,mm,3.7,2026-02-08 02:56:10 IST,2026-02-08 02:56:10+05:30,2026-02-08
SEN006,2026-08-26 09:01:39 IST,34.8,Celsius,0.26,in,40.0,34.8,34.8,c,34.8,0.26,in,6.6,2026-08-26 09:01:39 IST,2026-08-26 09:01:39+05:30,2026-08-26
SEN026,2026-08-27 16:43:07 UTC,34.4°C,,0.27,inches,94.0,34.4°C,34.4,c,34.4,0.27,in,6.86,2026-08-27 16:43:07 UTC,2026-08-27 22:13:07+05:30,2026-08-27
SEN043,2026-06-04 17:10:46 UTC,18,°C,24.8,mm,63.0,18,18.0,c,18.0,24.8,mm,24.8,2026-06-04 17:10:46 UTC,2026-06-04 22:40:46+05:30,2026-06-04
SEN003,2026-02-15 19:55:54 UTC,37.9,°C,32.0,mm,40.0,37.9,37.9,c,37.9,32.0,mm,32.0,2026-02-15 19:55:54 UTC,2026-02-16 01:25:54+05:30,2026-02-16
SEN014,,27.3,C,1.57,inches,39.0,27.3,27.3,c,27.3,1.57,in,39.88,,,
SEN040,2026-02-27 23:52:41 UTC,23.7°C,,47.0,mm,58.0,23.7°C,23.7,c,23.7,47.0,mm,47.0,2026-02-27 23:52:41 UTC,2026-02-28 05:22:41+05:30,2026-02-28
SEN019,2026-03-03 01:11:47 UTC,98.4,F,0.54,in,55.0,98.4,98.4,f,36.89,0.54,in,13.72,2026-03-03 01:11:47 UTC,2026-03-03 06:41:47+05:30,2026-03-03
SEN018,2026-03-01 06:02:44 UTC,98.6,Fahrenheit,1.21,inch,75.0,98.6,98.6,f,37.0,1.21,in,30.73,2026-03-01 06:02:44 UTC,2026-03-01 11:32:44+05:30,2026-03-01
SEN017,2026-01-31 19:45:29 IST,32.3°C,,41.1,mm,31.0,32.3°C,32.3,c,32.3,41.1,mm,41.1,2026-01-31 19:45:29 IST,2026-01-31 19:45:29+05:30,2026-01-31
SEN002,2026-07-31T21:20:37,102.9,Fahrenheit,13.1,millimeters,58.0,102.9,102.9,f,39.39,13.1,mm,13.1,2026-07-31T21:20:37,2026-07-31 21:20:37+05:30,2026-07-31
SEN009,2026-05-11 04:04:17 IST,77.7,°F,,mm,36.0,77.7,77.7,f,25.39,-26.5,mm,,2026-05-11 04:04:17 IST,2026-05-11 04:04:17+05:30,2026-05-11
SEN013,2026-01-18 02:57:03 IST,33.9,°C,41.0,MM,84.0,33.9,33.9,c,33.9,41.0,mm,41.0,2026-01-18 02:57:03 IST,2026-01-18 02:57:03+05:30,2026-01-18
SEN039,2026-01-24 08:50:37 IST,17.4,C,47.2,MM,60.0,17.4,17.4,c,17.4,47.2,mm,47.2,2026-01-24 08:50:37 IST,2026-01-24 08:50:37+05:30,2026-01-24
SEN006,2026-09-01 22:09:13 IST,62.1,F,12.0,MM,39.0,62.1,62.1,f,16.72,12.0,mm,12.0,2026-09-01 22:09:13 IST,2026-09-01 22:09:13+05:30,2026-09-01
SEN015,2026-04-10 13:47:31 IST,94.3,f,19.1,mm,42.0,94.3,94.3,f,34.61,19.1,mm,19.1,2026-04-10 13:47:31 IST,2026-04-10 13:47:31+05:30,2026-04-10
SEN017,,15.5,°C,,,63.0,15.5,15.5,c,15.5,,,,,,
UNKNOWN,2026-07-09 16:28:47 UTC,65.7,f,1.32,in,,65.7,65.7,f,18.72,1.32,in,33.53,2026-07-09 16:28:47 UTC,2026-07-09 21:58:47+05:30,2026-07-09
SEN003,01-31-2026 01:43 PM,19.9,C,0.25,inches,78.0,19.9,19.9,c,19.9,0.25,in,6.35,01-31-2026 01:43 PM,2026-01-31 13:43:00+05:30,2026-01-31
SEN045,2026-03-31 18:10:29 UTC,29.1,°C,30.8,mm,47.0,29.1,29.1,c,29.1,30.8,mm,30.8,2026-03-31 18:10:29 UTC,2026-03-31 23:40:29+05:30,2026-03-31
SEN001,2026-01-05 11:27:58 IST,24.6,c,11.5,millimeters,59.0,24.6,24.6,c,24.6,11.5,mm,11.5,2026-01-05 11:27:58 IST,2026-01-05 11:27:58+05:30,2026-01-05
SEN016,,25.3,c,,mm,49.0,25.3,25.3,c,25.3,-37.4,mm,,,,
SEN013,,103.3,F,0.44,inch,53.0,103.3,103.3,f,39.61,0.44,in,11.18,,,
SEN011,2026-03-20 09:55:26 IST,19.3,Celsius,0.25,inch,60.0,19.3,19.3,c,19.3,0.25,in,6.35,2026-03-20 09:55:26 IST,2026-03-20 09:55:26+05:30,2026-03-20
SEN049,,85.8,Fahrenheit,,,55.0,85.8,85.8,f,29.89,,,,,,
UNKNOWN,2026-06-09 09:39:41 IST,62.6,F,1.13,inch,89.0,62.6,62.6,f,17.0,1.13,in,28.7,2026-06-09 09:39:41 IST,2026-06-09 09:39:41+05:30,2026-06-09
SEN013,2026-02-02 19:00:26 UTC,68.7,Fahrenheit,1.01,inches,89.0,68.7,68.7,f,20.39,1.01,in,25.65,2026-02-02 19:00:26 UTC,2026-02-03 00:30:26+05:30,2026-02-03
SEN010,2026-02-12 15:58:11 IST,62.2,F,47.9,mm,47.0,62.2,62.2,f,16.78,47.9,mm,47.9,2026-02-12 15:58:11 IST,2026-02-12 15:58:11+05:30,2026-02-12
SEN017,2026-03-15 15:14:56 IST,31.2°C,,47.7,millimeters,69.0,31.2°C,31.2,c,31.2,47.7,mm,47.7,2026-03-15 15:14:56 IST,2026-03-15 15:14:56+05:30,2026-03-15
SEN027,15/04/2026,20.7°C,,,mm,68.0,20.7°C,20.7,c,20.7,-25.0,mm,,15/04/2026,2026-04-15 00:00:00+05:30,2026-04-15
SEN003,2026-01-12 04:03:53 UTC,104,f,1.95,inch,89.0,104,104.0,f,40.0,1.95,in,49.53,2026-01-12 04:03:53 UTC,2026-01-12 09:33:53+05:30,2026-01-12
SEN020,2026-06-27 09:39:19 UTC,34.4,c,0.15,inches,76.0,34.4,34.4,c,34.4,0.15,in,3.81,2026-06-27 09:39:19 UTC,2026-06-27 15:09:19+05:30,2026-06-27
SEN034,2026-01-11 22:36:01 IST,99.9,°F,0.91,inch,43.0,99.9,99.9,f,37.72,0.91,in,23.11,2026-01-11 22:36:01 IST,2026-01-11 22:36:01+05:30,2026-01-11
SEN036,2026-01-07 02:48:51 UTC,18.4,C,26.5,MM,47.0,18.4,18.4,c,18.4,26.5,mm,26.5,2026-01-07 02:48:51 UTC,2026-01-07 08:18:51+05:30,2026-01-07
UNKNOWN,2026-06-02 22:04:56 IST,89.1,°F,20.9,MM,37.0,89.1,89.1,f,31.72,20.9,mm,20.9,2026-06-02 22:04:56 IST,2026-06-02 22:04:56+05:30,2026-06-02
SEN008,2026-08-27 06:16:56 IST,94.6,°F,,mm,82.0,94.6,94.6,f,34.78,-38.1,mm,,2026-08-27 06:16:56 IST,2026-08-27 06:16:56+05:30,2026-08-27
SEN041,06-May-2026 20:57:35,75.2,Fahrenheit,,mm,67.0,75.2,75.2,f,24.0,-25.9,mm,,06-May-2026 20:57:35,2026-05-06 20:57:35+05:30,2026-05-06
SEN040,2026-05-06 11:51:40 UTC,63,f,,,,63,63.0,f,17.22,,,,2026-05-06 11:51:40 UTC,2026-05-06 17:21:40+05:30,2026-05-06
SEN045,,30.6,C,,mm,36.0,30.6,30.6,c,30.6,-49.4,mm,,,,
SEN031,2026-06-06 21:19:04 UTC,69.3,°F,47.8,millimeters,83.0,69.3,69.3,f,20.72,47.8,mm,47.8,2026-06-06 21:19:04 UTC,2026-06-07 02:49:04+05:30,2026-06-07
SEN034,2026-05-07 22:37:13 UTC,81,°F,48.9,MM,32.0,81,81.0,f,27.22,48.9,mm,48.9,2026-05-07 22:37:13 UTC,2026-05-08 04:07:13+05:30,2026-05-08
SEN027,2026-05-24 18:36:26 UTC,20.8,°C,1.1,MM,30.0,20.8,20.8,c,20.8,1.1,mm,1.1,2026-05-24 18:36:26 UTC,2026-05-25 00:06:26+05:30,2026-05-25
SEN022,25-Jan-2026 05:25:16,31.7,°C,,,38.0,31.7,31.7,c,31.7,,,,25-Jan-2026 05:25:16,2026-01-25 05:25:16+05:30,2026-01-25
SEN016,2026-01-01 21:38:26 IST,92.5,F,0.24,inches,,92.5,92.5,f,33.61,0.24,in,6.1,2026-01-01 21:38:26 IST,2026-01-01 21:38:26+05:30,2026-01-01
SEN008,2026-08-06 09:04:36 IST,25.1,c,33.5,mm,50.0,25.1,25.1,c,25.1,33.5,mm,33.5,2026-08-06 09:04:36 IST,2026-08-06 09:04:36+05:30,2026-08-06
SEN019,2026-03-04 08:20:31 IST,18.1°C,,,mm,50.0,18.1°C,18.1,c,18.1,-33.8,mm,,2026-03-04 08:20:31 IST,2026-03-04 08:20:31+05:30,2026-03-04
SEN028,2026-04-18 14:02:15 IST,18.9°C,,23.8,millimeters,83.0,18.9°C,18.9,c,18.9,23.8,mm,23.8,2026-04-18 14:02:15 IST,2026-04-18 14:02:15+05:30,2026-04-18
SEN041,2026-08-19 13:42:38 IST,90,F,,,86.0,90,90.0,f,32.22,,,,2026-08-19 13:42:38 IST,2026-08-19 13:42:38+05:30,2026-08-19
SEN020,2026-05-22 20:06:47 UTC,28.2,Celsius,,mm,63.0,28.2,28.2,c,28.2,-11.2,mm,,2026-05-22 20:06:47 UTC,2026-05-23 01:36:47+05:30,2026-05-23
SEN017,2026-06-05 22:35:21 UTC,19.5,°C,43.0,mm,64.0,19.5,19.5,c,19.5,43.0,mm,43.0,2026-06-05 22:35:21 UTC,2026-06-06 04:05:21+05:30,2026-06-06
SEN003,2026-08-27 12:18:13 UTC,34.9°C,,45.8,millimeters,47.0,34.9°C,34.9,c,34.9,45.8,mm,45.8,2026-08-27 12:18:13 UTC,2026-08-27 17:48:13+05:30,2026-08-27
SEN041,2026-06-11 11:37:36 UTC,16.7,Celsius,1.77,inches,48.0,16.7,16.7,c,16.7,1.77,in,44.96,2026-06-11 11:37:36 UTC,2026-06-11 17:07:36+05:30,2026-06-11
SEN005,2026-07-20 10:08:12 IST,85.8,f,33.4,millimeters,,85.8,85.8,f,29.89,33.4,mm,33.4,2026-07-20 10:08:12 IST,2026-07-20 10:08:12+05:30,2026-07-20
SEN004,2026-04-30 02:04:15 IST,25.2,c,16.9,mm,64.0,25.2,25.2,c,25.2,16.9,mm,16.9,2026-04-30 02:04:15 IST,2026-04-30 02:04:15+05:30,2026-04-30
SEN026,04/02/2026 15:54,18.7,Celsius,15.7,mm,84.0,18.7,18.7,c,18.7,15.7,mm,15.7,04/02/2026 15:54,2026-02-04 15:54:00+05:30,2026-02-04
SEN025,,27,c,32.4,mm,,27,27.0,c,27.0,32.4,mm,32.4,,,
SEN023,2026-04-30 07:51:37 UTC,78.8,°F,1.83,inch,94.0,78.8,78.8,f,26.0,1.83,in,46.48,2026-04-30 07:51:37 UTC,2026-04-30 13:21:37+05:30,2026-04-30
SEN023,2026-03-27 22:34:30 UTC,29.4,°C,,mm,92.0,29.4,29.4,c,29.4,-38.8,mm,,2026-03-27 22:34:30 UTC,2026-03-28 04:04:30+05:30,2026-03-28
SEN037,2026-03-28 13:20:04 UTC,65.5,Fahrenheit,32.8,millimeters,41.0,65.5,65.5,f,18.61,32.8,mm,32.8,2026-03-28 13:20:04 UTC,2026-03-28 18:50:04+05:30,2026-03-28
SEN038,2026-03-27 03:48:54 UTC,27.5,Celsius,,,,27.5,27.5,c,27.5,,,,2026-03-27 03:48:54 UTC,2026-03-27 09:18:54+05:30,2026-03-27
SEN026,2026-04-10 02:59:07 UTC,74.3,f,0.56,in,32.0,74.3,74.3,f,23.5,0.56,in,14.22,2026-04-10 02:59:07 UTC,2026-04-10 08:29:07+05:30,2026-04-10
SEN039,2026-06-15 13:42:46 IST,102,°F,7.0,millimeters,30.0,102,102.0,f,38.89,7.0,mm,7.0,2026-06-15 13:42:46 IST,2026-06-15 13:42:46+05:30,2026-06-15
SEN042,2026-02-17 14:17:23 UTC,39.6,°C,19.7,millimeters,95.0,39.6,39.6,c,39.6,19.7,mm,19.7,2026-02-17 14:17:23 UTC,2026-02-17 19:47:23+05:30,2026-02-17
SEN001,2026-08-29 09:44:37 UTC,84.4,F,26.8,MM,92.0,84.4,84.4,f,29.11,26.8,mm,26.8,2026-08-29 09:44:37 UTC,2026-08-29 15:14:37+05:30,2026-08-29
SEN004,04-01-2026 05:26 AM,19.2,c,1.04,inch,,19.2,19.2,c,19.2,1.04,in,26.42,04-01-2026 05:26 AM,2026-04-01 05:26:00+05:30,2026-04-01
UNKNOWN,2026-07-15 06:30:52 IST,88.5,f,25.4,mm,47.0,88.5,88.5,f,31.39,25.4,mm,25.4,2026-07-15 06:30:52 IST,2026-07-15 06:30:52+05:30,2026-07-15
SEN044,2026-07-25 17:59:37 IST,29.8°C,,32.4,millimeters,94.0,29.8°C,29.8,c,29.8,32.4,mm,32.4,2026-07-25 17:59:37 IST,2026-07-25 17:59:37+05:30,2026-07-25
SEN006,,98.1,Fahrenheit,,mm,61.0,98.1,98.1,f,36.72,-18.9,mm,,,,
