trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,departure_datetime,arrival_datetime,transit_hours_final,transit_hours_imputed,vehicle_no_raw,vehicle_no_clean,mandi_id_raw,mandi_name,district,state,mandi_type
TRP005520,MANDI041,Export-Terminal,23/01/2026 18:53,01-24-2026 04:41 AM,9.8,429.4 KM,,,,429.4,2026-01-23 18:53:00,2026-01-24 04:41:00,9.8,False,,,mandi041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP004276,MANDI052,WH-Central,13-May-2026 17:44:27,05-14-2026 08:20 AM,14.6 hrs,710.2 KM,,,DRV600,710.2,2026-05-13 17:44:27,2026-05-14 08:20:00,14.6,False,,,mandi_052,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
TRP007260,MANDI028,WH-South,04-19-2026 11:18 AM,2026-04-19 17:12:32,5.9,158.63601630000002,miles,DL89-AB-2908,DRV472,255.3,2026-04-19 11:18:00,2026-04-19 17:12:32,5.9,False,DL89-AB-2908,DL89AB2908,MANDI028,Machilipatnam APMC,Hisar,Haryana,Unknown
TRP009355,MANDI020,WH-North,25-Apr-2026 08:44:21,2026-04-26 02:38:21,17.9,1011.6,km,UP-74-BC-5018,DRV713,1011.6,2026-04-25 08:44:21,2026-04-26 02:38:21,17.9,False,UP-74-BC-5018,UP74BC5018,M020,Kadapa Mandi,Ferozepur,Punjab,Direct
TRP006518,MANDI028,WH-North,13/02/2026 22:51,14/02/2026 04:21,5.5,308.2,km,RJ-51-BC-9841,DRV793,308.2,2026-02-13 22:51:00,2026-02-14 04:21:00,5.5,False,RJ-51-BC-9841,RJ51BC9841,MANDI-028,Machilipatnam APMC,Hisar,Haryana,Unknown
TRP001808,MANDI026,WH-West,2026-08-14 21:30:48,15/08/2026,19.2,780.4,km,dl 73-DF-7612,DRV497,780.4,2026-08-14 21:30:48,2026-08-15 00:00:00,19.2,False,dl 73-DF-7612,DL73DF7612,MANDI026,Tadipatri Mandi,Hisar,Haryana,Private
TRP006827,MANDI045,WH-West,29/05/2026 10:55,2026-05-29 22:49:21,11.9,704.2 KM,,UP-17-DF-7788,DRV768,704.2,2026-05-29 10:55:00,2026-05-29 22:49:21,11.9,False,UP-17-DF-7788,UP17DF7788,MANDI045,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
TRP006228,MANDI038,WH-East,02-26-2026 01:05 PM,26-Feb-2026 16:35:33,3.5,180.1,km,RJ55-BC-6435,DRV149,180.1,2026-02-26 13:05:00,2026-02-26 16:35:33,3.5,False,RJ55-BC-6435,RJ55BC6435,MANDI038,Jalandhar Mandi,Kurukshetra,Haryana,Private
TRP000838,MANDI054,WH-East,2026-06-19T21:40:24,2026-06-20 05:10:24,,422.6,km,DL 48 CD 4602,DRV796,422.6,2026-06-19 21:40:24,2026-06-20 05:10:24,7.5,True,DL 48 CD 4602,DL48CD4602,MANDI054,Nangloi Jat Grain Market,Saharanpur,,Direct
TRP006154,MANDI026,WH-South,21-Apr-2026 22:52:41,22/04/2026,23.7,1387.2,km,rj 66-BC-1109,DRV231,1387.2,2026-04-21 22:52:41,2026-04-22 00:00:00,23.7,False,rj 66-BC-1109,RJ66BC1109,mandi_026,Tadipatri Mandi,Hisar,Haryana,Private
TRP002253,MANDI028,WH-Central,2026-07-04T05:53:13,07-04-2026 11:59 AM,6.1,174.04601710000003,miles,PB-97-DF-5641,DRV815,280.1,2026-07-04 05:53:13,2026-07-04 11:59:00,6.1,False,PB-97-DF-5641,PB97DF5641,mandi_028,Machilipatnam APMC,Hisar,Haryana,Unknown
TRP000228,MANDI045,Export-Terminal,28/01/2026 09:35,29/01/2026 04:35,19.0,1068.9,km,HR-10-AB-5198,DRV150,1068.9,2026-01-28 09:35:00,2026-01-29 04:35:00,19.0,False,HR-10-AB-5198,HR10AB5198,mandi_045,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
TRP008088,MANDI020,Export-Terminal,2026-08-24T10:35:46,08-25-2026 06:47 AM,20.2,1037.9,km,UP-55-CD-9261,DRV194,1037.9,2026-08-24 10:35:46,2026-08-25 06:47:00,20.2,False,UP-55-CD-9261,UP55CD9261,mandi020,Kadapa Mandi,Ferozepur,Punjab,Direct
TRP009390,MANDI021,WH-North,19/02/2026,2026-02-20 08:04:51,13.0,642.4,km,DL-57-DF-5190,DRV746,642.4,2026-02-19 00:00:00,2026-02-20 08:04:51,13.0,False,DL-57-DF-5190,DL57DF5190,MANDI-021,Guna Mandi,Ferozepur,Punjab,APMC
TRP008598,MANDI026,WH-West,03-Jan-2026 07:58:29,,9.1,378.3,km,DL-83-CD-9064,DRV140,378.3,2026-01-03 07:58:29,,9.1,False,DL-83-CD-9064,DL83CD9064,MANDI026,Tadipatri Mandi,Hisar,Haryana,Private
TRP005115,MANDI055,WH-West,22/02/2026,2026-02-23 05:06:49,17.6,920.4,km,,DRV426,920.4,2026-02-22 00:00:00,2026-02-23 05:06:49,17.6,False,,,M055,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
TRP006104,MANDI003,WH-South,01-12-2026 04:33 PM,13-Jan-2026 10:09:10,-17.6,928.9,km,up 84-DF-3545,DRV205,928.9,2026-01-12 16:33:00,2026-01-13 10:09:10,17.6,True,up 84-DF-3545,UP84DF3545,M003,Vijayawada Mandi,Ludhiana,Punjab,Unknown
TRP005317,MANDI032,Export-Terminal,22-Feb-2026 15:43:37,22/02/2026,7.7,460.0,km,PB-82-AB-4437,DRV963,460.0,2026-02-22 15:43:37,2026-02-22 00:00:00,7.7,False,PB-82-AB-4437,PB82AB4437,MANDI-032,Chapra Grain Market,,Haryana,Private
TRP004072,MANDI023,WH-Central,05-Mar-2026 23:50:38,03-06-2026 03:50 PM,16.0,715.4,km,DL-17-AB-8338,DRV943,715.4,2026-03-05 23:50:38,2026-03-06 15:50:00,16.0,False,DL-17-AB-8338,DL17AB8338,MANDI-023,Panihati APMC,Karnal,Haryana,Private
TRP004763,MANDI024,WH-North,08-21-2026 11:10 PM,22/08/2026 10:22,11.2,403.64260160000003,miles,PB-63-BC-1822,DRV294,649.6,2026-08-21 23:10:00,2026-08-22 10:22:00,11.2,False,PB-63-BC-1822,PB63BC1822,024,Jaipur Mandi,Karnal,Haryana,APMC
TRP005364,MANDI044,Export-Terminal,09-Feb-2026 15:22:38,10-Feb-2026 05:10:38,13.8,648.1,km,RJ-16-BC-7077,DRV925,648.1,2026-02-09 15:22:38,2026-02-10 05:10:38,13.8,False,RJ-16-BC-7077,RJ16BC7077,MANDI044,Dehri Mandi,Agra,Uttar Pradesh,APMC
TRP005480,MANDI026,Export-Terminal,08-22-2026 07:50 AM,2026-08-22 22:38:29,-14.8,800.3,km,RJ 11 AB 9921,DRV611,800.3,2026-08-22 07:50:00,2026-08-22 22:38:29,14.81,True,RJ 11 AB 9921,RJ11AB9921,MANDI-026,Tadipatri Mandi,Hisar,Haryana,Private
TRP000158,MANDI050,WH-South,11/04/2026,12-Apr-2026 01:52:57,12.8,667.2,km,PB 30 DF 6042,DRV583,667.2,2026-04-11 00:00:00,2026-04-12 01:52:57,12.8,False,PB 30 DF 6042,PB30DF6042,MANDI050,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
TRP005864,MANDI057,WH-West,2026-04-03 01:15:06,2026-04-03 18:15:06,17.0,746.3,km,UP-26-BC-3677,DRV985,746.3,2026-04-03 01:15:06,2026-04-03 18:15:06,17.0,False,UP-26-BC-3677,UP26BC3677,MANDI057,Gorakhpur APMC,Bareilly,,Direct
TRP007081,MANDI005,WH-North,08-21-2026 10:44 PM,22-Aug-2026 09:50:29,11.1,355.1756636,miles,pb 66-BC-8405,,571.6,2026-08-21 22:44:00,2026-08-22 09:50:29,11.1,False,pb 66-BC-8405,PB66BC8405,MANDI005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP009148,MANDI010,WH-East,2026-06-26T14:01:23,26-Jun-2026 18:01:23,4.0,225.9,km,,DRV352,225.9,2026-06-26 14:01:23,2026-06-26 18:01:23,4.0,False,,,mandi_010,Dhule APMC,Jalandhar,Punjab,Direct
TRP009342,MANDI041,WH-Central,2026-01-18 05:07:55,18/01/2026 07:55,2.8,143.7,km,dl 61-AB-7201,DRV227,143.7,2026-01-18 05:07:55,2026-01-18 07:55:00,2.8,False,dl 61-AB-7201,DL61AB7201,MANDI-041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP001442,MANDI001,WH-South,2026-06-06T05:21:15,06/06/2026 18:27,,384.13155220000004,miles,DL-23-CD-9787,DRV236,618.2,2026-06-06 05:21:15,2026-06-06 18:27:00,13.1,True,DL-23-CD-9787,DL23CD9787,mandi001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP004610,MANDI005,WH-West,2026-04-12T17:45:43,2026-04-13 07:09:43,13.4,623.9,km,UP98-AB-7955,,623.9,2026-04-12 17:45:43,2026-04-13 07:09:43,13.4,False,UP98-AB-7955,UP98AB7955,MANDI005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP008852,MANDI043,WH-Central,2026-08-20 10:42:56,21/08/2026 08:54,22.2,1148.7,km,,DRV905,1148.7,2026-08-20 10:42:56,2026-08-21 08:54:00,22.2,False,,,MANDI043,Danapur Mandi,Agra,Uttar Pradesh,Private
TRP000701,MANDI027,WH-West,01-Mar-2026 22:42:00,02/03/2026 06:24,7.7,443.5,km,HR-17-DF-4203,DRV557,443.5,2026-03-01 22:42:00,2026-03-02 06:24:00,7.7,False,HR-17-DF-4203,HR17DF4203,MANDI027,Kochi APMC,Hisar,Haryana,APMC
TRP004293,MANDI005,WH-West,2026-09-07 04:57:09,07-Sep-2026 13:45:09,8.8,357.0,km,up 56-CD-6685,DRV349,357.0,2026-09-07 04:57:09,2026-09-07 13:45:09,8.8,False,up 56-CD-6685,UP56CD6685,mandi_005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP001741,MANDI005,Export-Terminal,09-Jan-2026 06:43:46,01-09-2026 09:31 AM,2.8,149.8 KM,,,DRV962,149.8,2026-01-09 06:43:46,2026-01-09 09:31:00,2.8,False,,,mandi005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP008283,MANDI001,WH-West,2026-08-05 15:38:52,05/08/2026,4.5,150.1232336,miles,UP-78-DF-5237,DRV151,241.6,2026-08-05 15:38:52,2026-08-05 00:00:00,4.5,False,UP-78-DF-5237,UP78DF5237,MANDI-001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP004225,MANDI053,WH-North,08/02/2026 12:40,09/02/2026,21.2,621.0603145,miles,RJ 52 BC 4670,DRV107,999.5,2026-02-08 12:40:00,2026-02-09 00:00:00,21.2,False,RJ 52 BC 4670,RJ52BC4670,mandi_053,Panihati Market,Saharanpur,Uttar Pradesh,APMC
TRP008677,MANDI025,WH-North,2026-04-27 19:11:22,,16.3,669.8,km,RJ 96 CD 2506,DRV818,669.8,2026-04-27 19:11:22,,16.3,False,RJ 96 CD 2506,RJ96CD2506,mandi025,Dindigul APMC,Karnal,Haryana,APMC
TRP006351,MANDI011,WH-North,22/02/2026 04:43,22/02/2026 10:25,-5.7,234.3,km,,,234.3,2026-02-22 04:43:00,2026-02-22 10:25:00,5.7,True,,,MANDI011,Arrah Mandi,Patiala,Punjab,Unknown
TRP004550,MANDI034,WH-North,29-Jan-2026 20:08:06,2026-01-30T00:08:06,4.0,184.2,km,RJ57-DF-3398,DRV648,184.2,2026-01-29 20:08:06,2026-01-30 00:08:06,4.0,False,RJ57-DF-3398,RJ57DF3398,MANDI034,Ludhiana Grain Market,Ambala,Haryana,Unknown
TRP004234,MANDI038,WH-North,28/02/2026,,9.4,494.6,km,DL-30-DF-8598,DRV324,494.6,2026-02-28 00:00:00,,9.4,False,DL-30-DF-8598,DL30DF8598,MANDI038,Jalandhar Mandi,Kurukshetra,Haryana,Private
TRP004255,MANDI032,Export-Terminal,2026-07-17T13:45:37,,15.0,733.2,km,PB-59-DF-1313,DRV823,733.2,2026-07-17 13:45:37,,15.0,False,PB-59-DF-1313,PB59DF1313,M032,Chapra Grain Market,,Haryana,Private
TRP007827,MANDI054,WH-East,2026-06-23T18:33:51,24/06/2026 07:51,13.3,763.3,km,HR27-AB-8877,DRV903,763.3,2026-06-23 18:33:51,2026-06-24 07:51:00,13.3,False,HR27-AB-8877,HR27AB8877,MANDI054,Nangloi Jat Grain Market,Saharanpur,,Direct
TRP004053,MANDI005,WH-North,04/04/2026 13:00,2026-04-04T16:06:23,3.1,161.1,km,RJ 89 AB 7100,DRV589,161.1,2026-04-04 13:00:00,2026-04-04 16:06:23,3.1,False,RJ 89 AB 7100,RJ89AB7100,mandi_005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP009236,MANDI027,Export-Terminal,2026-06-09 03:25:56,09-Jun-2026 21:19:56,17.9,1044.8,km,DL 73 DF 8662,DRV484,1044.8,2026-06-09 03:25:56,2026-06-09 21:19:56,17.9,False,DL 73 DF 8662,DL73DF8662,mandi_027,Kochi APMC,Hisar,Haryana,APMC
TRP003533,MANDI004,WH-South,2026-05-21 06:28:42,21/05/2026,-4.3,245.0,km,UP-93-CD-5040,DRV918,245.0,2026-05-21 06:28:42,2026-05-21 00:00:00,,False,UP-93-CD-5040,UP93CD5040,mandi_004,Khandwa Grain Market,Ludhiana,Punjab,APMC
TRP003438,MANDI022,WH-South,2026-08-20 03:47:57,20/08/2026,7.9,289.7452973,miles,rj 79-BC-5074,,466.3,2026-08-20 03:47:57,2026-08-20 00:00:00,7.9,False,rj 79-BC-5074,RJ79BC5074,MANDI-022,Eluru APMC,Karnal,Haryana,Unknown
TRP006934,MANDI027,WH-East,2026-02-04 22:39:40,,9.1,366.3,km,rj 22-BC-6498,,366.3,2026-02-04 22:39:40,,9.1,False,rj 22-BC-6498,RJ22BC6498,027,Kochi APMC,Hisar,Haryana,APMC
TRP004231,MANDI007,WH-West,27-Mar-2026 17:12:07,28/03/2026 10:06,16.9,832.2,km,DL-52-DF-7193,DRV480,832.2,2026-03-27 17:12:07,2026-03-28 10:06:00,16.9,False,DL-52-DF-7193,DL52DF7193,mandi007,Nashik Mandi,Amritsar,Punjab,Private
TRP008859,MANDI010,WH-South,2026-03-11T18:15:54,12/03/2026 17:27,23.2,657.2862438,miles,PB-12-AB-6054,DRV425,1057.8,2026-03-11 18:15:54,2026-03-12 17:27:00,23.2,False,PB-12-AB-6054,PB12AB6054,mandi_010,Dhule APMC,Jalandhar,Punjab,Direct
TRP008305,MANDI042,WH-North,2026-01-30 23:26:15,01-31-2026 04:26 AM,5.0,275.6,km,RJ45-AB-5591,DRV302,275.6,2026-01-30 23:26:15,2026-01-31 04:26:00,5.0,False,RJ45-AB-5591,RJ45AB5591,MANDI-042,Erode Mandi,Fatehabad,Haryana,Private
TRP009586,MANDI042,WH-East,26/07/2026 22:19,2026-07-27 21:31:50,23.2,994.0 KM,,RJ-17-DF-7976,DRV191,994.0,2026-07-26 22:19:00,2026-07-27 21:31:50,23.2,False,RJ-17-DF-7976,RJ17DF7976,MANDI042,Erode Mandi,Fatehabad,Haryana,Private
TRP006148,MANDI014,Export-Terminal,2026-03-24 03:21:21,2026-03-24T20:09:21,16.8,1002.8,km,DL-55-BC-8778,DRV431,1002.8,2026-03-24 03:21:21,2026-03-24 20:09:21,16.8,False,DL-55-BC-8778,DL55BC8778,MANDI014,Bathinda Grain Market,Patiala,Punjab,Private
TRP004191,MANDI042,WH-West,04-28-2026 03:20 AM,2026-04-28 23:38:07,20.3,837.1,km,,DRV934,837.1,2026-04-28 03:20:00,2026-04-28 23:38:07,20.3,False,,,MANDI042,Erode Mandi,Fatehabad,Haryana,Private
TRP001403,MANDI053,WH-Central,24-May-2026 21:39:28,24/05/2026 23:57,2.3,119.4,km,HR38-AB-8168,,119.4,2026-05-24 21:39:28,2026-05-24 23:57:00,2.3,False,HR38-AB-8168,HR38AB8168,M053,Panihati Market,Saharanpur,Uttar Pradesh,APMC
TRP001544,MANDI050,WH-East,2026-06-09 16:47:32,10/06/2026 15:47,23.0,636.4081782000001,miles,DL-22-DF-9982,DRV653,1024.2,2026-06-09 16:47:32,2026-06-10 15:47:00,23.0,False,DL-22-DF-9982,DL22DF9982,MANDI-050,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
TRP009604,MANDI022,WH-South,02-20-2026 11:32 PM,21/02/2026 04:14,4.7,234.9,km,UP 86 AB 7602,DRV522,234.9,2026-02-20 23:32:00,2026-02-21 04:14:00,4.7,False,UP 86 AB 7602,UP86AB7602,MANDI-022,Eluru APMC,Karnal,Haryana,Unknown
TRP003791,MANDI034,WH-South,18/01/2026,19-Jan-2026 03:42:21,17.0,824.9,km,,DRV823,824.9,2026-01-18 00:00:00,2026-01-19 03:42:21,17.0,False,,,mandi034,Ludhiana Grain Market,Ambala,Haryana,Unknown
TRP002738,MANDI044,WH-North,16/04/2026,17/04/2026 14:33,23.1,1290.8,km,,,1290.8,2026-04-16 00:00:00,2026-04-17 14:33:00,23.1,False,,,mandi_044,Dehri Mandi,Agra,Uttar Pradesh,APMC
TRP001781,MANDI011,Export-Terminal,09-08-2026 02:09 AM,08/09/2026 07:51,5.7,236.2,km,rj 79-AB-3797,DRV865,236.2,2026-09-08 02:09:00,2026-09-08 07:51:00,5.7,False,rj 79-AB-3797,RJ79AB3797,MANDI011,Arrah Mandi,Patiala,Punjab,Unknown
TRP007790,MANDI018,WH-East,12-Feb-2026 06:22:58,12-Feb-2026 18:16:58,-11.9,503.2,km,DL-40-DF-1612,DRV688,503.2,2026-02-12 06:22:58,2026-02-12 18:16:58,11.9,True,DL-40-DF-1612,DL40DF1612,mandi_018,Jaunpur Mandi,Moga,Punjab,Unknown
TRP008048,MANDI007,WH-North,08-21-2026 05:16 AM,21/08/2026 08:40,3.4,170.1 KM,,up 91-BC-8710,DRV536,170.1,2026-08-21 05:16:00,2026-08-21 08:40:00,3.4,False,up 91-BC-8710,UP91BC8710,M007,Nashik Mandi,Amritsar,Punjab,Private
TRP003482,MANDI012,WH-North,03/05/2026,04/05/2026,22.9,1098.8,km,DL-92-DF-2702,DRV550,1098.8,2026-05-03 00:00:00,2026-05-04 00:00:00,22.9,False,DL-92-DF-2702,DL92DF2702,MANDI012,Gaya Grain Market,Patiala,Punjab,Unknown
TRP007071,MANDI031,WH-East,28-Apr-2026 08:57:38,28/04/2026 19:33,10.6,476.1,km,PB22-CD-1068,,476.1,2026-04-28 08:57:38,2026-04-28 19:33:00,10.6,False,PB22-CD-1068,PB22CD1068,MANDI031,Nangloi Jat Mandi,Sirsa,Haryana,APMC
TRP003112,MANDI021,WH-West,2026-05-28 22:08:40,2026-05-29 01:02:40,2.9,141.9,km,UP-88-BC-1802,DRV407,141.9,2026-05-28 22:08:40,2026-05-29 01:02:40,2.9,False,UP-88-BC-1802,UP88BC1802,MANDI021,Guna Mandi,Ferozepur,Punjab,APMC
TRP008120,MANDI041,WH-North,14-May-2026 15:02:32,15/05/2026 13:50,22.8,1179.6,km,dl 32-CD-7292,DRV498,1179.6,2026-05-14 15:02:32,2026-05-15 13:50:00,22.8,False,dl 32-CD-7292,DL32CD7292,mandi_041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP000604,MANDI004,WH-South,2026-02-09 20:32:18,02-10-2026 09:26 AM,12.9,561.5,km,RJ-58-DF-8595,DRV975,561.5,2026-02-09 20:32:18,2026-02-10 09:26:00,12.9,False,RJ-58-DF-8595,RJ58DF8595,MANDI004,Khandwa Grain Market,Ludhiana,Punjab,APMC
TRP002336,MANDI052,Export-Terminal,21-Aug-2026 12:24:32,2026-08-22 12:12:32,23.8,1158.2,km,,DRV245,1158.2,2026-08-21 12:24:32,2026-08-22 12:12:32,23.8,False,,,mandi_052,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
TRP004278,MANDI045,WH-South,27/07/2026 02:38,27/07/2026 08:08,5.5,162.92347619999998,miles,dl 73-DF-5262,DRV392,262.2,2026-07-27 02:38:00,2026-07-27 08:08:00,5.5,False,dl 73-DF-5262,DL73DF5262,MANDI045,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
TRP007162,MANDI025,Export-Terminal,22-Feb-2026 21:50:12,2026-02-23 15:56:12,18.1,949.2,km,PB-42-AB-9571,DRV689,949.2,2026-02-22 21:50:12,2026-02-23 15:56:12,18.1,False,PB-42-AB-9571,PB42AB9571,MANDI025,Dindigul APMC,Karnal,Haryana,APMC
TRP000394,MANDI049,WH-West,12-Aug-2026 03:43:33,2026-08-13T00:31:33,20.8,845.4,km,,DRV376,845.4,2026-08-12 03:43:33,2026-08-13 00:31:33,20.8,False,,,MANDI049,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
TRP006498,MANDI052,WH-West,02-May-2026 18:02:05,03/05/2026,18.5,1038.3,km,HR-80-CD-2931,DRV395,1038.3,2026-05-02 18:02:05,2026-05-03 00:00:00,18.5,False,HR-80-CD-2931,HR80CD2931,MANDI052,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
TRP009327,MANDI014,WH-East,02-07-2026 04:24 PM,08-Feb-2026 14:48:56,22.4,1095.2,km,UP-90-BC-8364,DRV174,1095.2,2026-02-07 16:24:00,2026-02-08 14:48:56,22.4,False,UP-90-BC-8364,UP90BC8364,MANDI014,Bathinda Grain Market,Patiala,Punjab,Private
TRP003536,MANDI033,WH-North,2026-08-30 04:29:05,08-31-2026 01:11 AM,20.7,1084.4,km,DL89-AB-4887,DRV156,1084.4,2026-08-30 04:29:05,2026-08-31 01:11:00,20.7,False,DL89-AB-4887,DL89AB4887,MANDI033,South Dumdum Grain Market,Ambala,Haryana,APMC
TRP008480,MANDI001,WH-East,2026-05-23 02:05:46,23-May-2026 22:23:46,20.3,689.2247132,miles,dl 19-AB-4058,DRV196,1109.2,2026-05-23 02:05:46,2026-05-23 22:23:46,20.3,False,dl 19-AB-4058,DL19AB4058,mandi_001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP000096,MANDI053,WH-South,2026-06-15 08:45:03,15-Jun-2026 18:57:03,10.2,420.7,km,UP-40-AB-8577,DRV290,420.7,2026-06-15 08:45:03,2026-06-15 18:57:03,10.2,False,UP-40-AB-8577,UP40AB8577,MANDI053,Panihati Market,Saharanpur,Uttar Pradesh,APMC
TRP007454,MANDI032,WH-West,30/08/2026 05:31,31/08/2026 03:49,22.3,1180.4,km,RJ-52-BC-4637,,1180.4,2026-08-30 05:31:00,2026-08-31 03:49:00,22.3,False,RJ-52-BC-4637,RJ52BC4637,032,Chapra Grain Market,,Haryana,Private
TRP006033,MANDI048,Export-Terminal,29-Jan-2026 02:07:19,29-Jan-2026 07:43:19,5.6,259.9,km,HR44-AB-5425,,259.9,2026-01-29 02:07:19,2026-01-29 07:43:19,5.6,False,HR44-AB-5425,HR44AB5425,mandi_048,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
TRP003874,MANDI057,WH-North,08-25-2026 11:34 AM,25-Aug-2026 18:52:51,7.3,387.6,km,,DRV354,387.6,2026-08-25 11:34:00,2026-08-25 18:52:51,7.3,False,,,M057,Gorakhpur APMC,Bareilly,,Direct
TRP004681,MANDI028,WH-West,05-17-2026 10:16 AM,18/05/2026 04:16,18.0,1062.9,km,up 19-BC-9550,,1062.9,2026-05-17 10:16:00,2026-05-18 04:16:00,18.0,False,up 19-BC-9550,UP19BC9550,mandi_028,Machilipatnam APMC,Hisar,Haryana,Unknown
TRP006866,MANDI027,WH-East,05-25-2026 03:29 PM,2026-05-26T03:47:05,12.3,602.0,km,up 37-BC-4535,DRV356,602.0,2026-05-25 15:29:00,2026-05-26 03:47:05,12.3,False,up 37-BC-4535,UP37BC4535,MANDI027,Kochi APMC,Hisar,Haryana,APMC
TRP007537,MANDI010,WH-East,2026-06-25T03:29:42,25/06/2026 09:29,6.0,336.7,km,up 85-CD-6444,DRV758,336.7,2026-06-25 03:29:42,2026-06-25 09:29:00,6.0,False,up 85-CD-6444,UP85CD6444,MANDI-010,Dhule APMC,Jalandhar,Punjab,Direct
TRP002040,MANDI045,WH-Central,2026-06-05 07:41:09,2026-06-05 15:47:09,8.1,474.3,km,HR34-CD-3323,DRV676,474.3,2026-06-05 07:41:09,2026-06-05 15:47:09,8.1,False,HR34-CD-3323,HR34CD3323,M045,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
TRP005305,MANDI029,WH-West,2026-05-14 20:35:41,15/05/2026,18.6,582.2867641,miles,PB-93-AB-9433,,937.1,2026-05-14 20:35:41,2026-05-15 00:00:00,18.6,False,PB-93-AB-9433,PB93AB9433,MANDI-029,Asansol Grain Market,Sirsa,Haryana,Direct
TRP004448,MANDI040,WH-Central,04-12-2026 11:47 PM,2026-04-13 12:41:21,12.9,622.5,km,PB-91-DF-8135,DRV272,622.5,2026-04-12 23:47:00,2026-04-13 12:41:21,12.9,False,PB-91-DF-8135,PB91DF8135,MANDI040,Jodhpur Market,Fatehabad,Haryana,Direct
TRP009124,MANDI015,WH-Central,2026-02-19 22:34:56,02-20-2026 07:40 PM,21.1,971.7,km,,DRV580,971.7,2026-02-19 22:34:56,2026-02-20 19:40:00,21.1,False,,,MANDI-015,Amravati Grain Market,Bathinda,Punjab,APMC
TRP003414,MANDI041,WH-South,17/05/2026 19:35,2026-05-18 11:29:17,15.9,809.2,km,UP-48-AB-2289,,809.2,2026-05-17 19:35:00,2026-05-18 11:29:17,15.9,False,UP-48-AB-2289,UP48AB2289,mandi041,Gurgaon Grain Market,Fatehabad,Haryana,APMC
TRP004706,MANDI048,WH-North,09/07/2026,,13.6,575.2,km,UP18-CD-5678,DRV649,575.2,2026-07-09 00:00:00,,13.6,False,UP18-CD-5678,UP18CD5678,M048,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
TRP006473,MANDI018,WH-Central,17/02/2026,02-17-2026 10:56 AM,2.7,81.1510526,miles,DL 61 BC 8686,DRV794,130.6,2026-02-17 00:00:00,2026-02-17 10:56:00,2.7,False,DL 61 BC 8686,DL61BC8686,MANDI018,Jaunpur Mandi,Moga,Punjab,Unknown
TRP002679,MANDI055,WH-Central,06-22-2026 01:36 AM,22/06/2026,3.4,181.5,km,pb 70-BC-9755,DRV405,181.5,2026-06-22 01:36:00,2026-06-22 00:00:00,3.4,False,pb 70-BC-9755,PB70BC9755,MANDI055,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
TRP008274,MANDI033,WH-South,14/08/2026,2026-08-15 08:38:27,15.0,707.3,km,PB44-DF-2556,,707.3,2026-08-14 00:00:00,2026-08-15 08:38:27,15.0,False,PB44-DF-2556,PB44DF2556,MANDI033,South Dumdum Grain Market,Ambala,Haryana,APMC
TRP003886,MANDI029,WH-South,2026-07-14 21:48:50,15/07/2026,9.0,438.9,km,dl 84-AB-7584,DRV219,438.9,2026-07-14 21:48:50,2026-07-15 00:00:00,9.0,False,dl 84-AB-7584,DL84AB7584,MANDI-029,Asansol Grain Market,Sirsa,Haryana,Direct
TRP001714,MANDI039,WH-West,16/08/2026 21:09,,3.9,232.7,km,up 54-BC-1893,DRV363,232.7,2026-08-16 21:09:00,,3.9,False,up 54-BC-1893,UP54BC1893,M039,Anand Grain Market,,Haryana,APMC
TRP008544,MANDI005,WH-East,2026-08-02 15:31:15,2026-08-03 10:25:15,18.9,1088.8,km,DL-86-BC-8781,DRV613,1088.8,2026-08-02 15:31:15,2026-08-03 10:25:15,18.9,False,DL-86-BC-8781,DL86BC8781,MANDI005,Bhilwara Grain Market,Amritsar,Punjab,Direct
